I,ID,Aigle Pôle Physio-Ergo d'Aigle,Biotonus,CIC,Centre Hospitalier Universitaire Vaudois,Chamoyron,Château-d'Oex,Clinique Bois-Bougy,Clinique Bois-Cerf,Clinique Cecil,Clinique La Prairie,Clinique Valmont,Clinique de Genolier,Clinique de Montchoisi,Clinique de la Source,Clinique la Lignière,Clinique la Métairie,Espace Santé Rennaz,Fondation Rive-Neuve,Grand-Chêne,HRC,Hôpital d'Orbe,Hôpital d'Yverdon-les-Bains,Hôpital de Chamblon,Hôpital de Gilly,Hôpital de Lavaux,Hôpital de Morges,Hôpital de Nyon,Hôpital de Rolle,Hôpital de Saint-Loup,Hôpital de la Vallée de Joux,Hôpital ophtalmique Jules-Gonin,Hôpital psychiatrique Nant,Hôpital d'Aubonne,Institution de Lavigny,La Tour-de-Peilz,Les Communaux,Les Moulins,Les Rosiers,Molage,Montreux,Mottex Réadaptation/gériatrie,Moudon,Payerne,Permanence de Cossonay,Providence Permanence médicale Riviera Réadaptation/gériatrie,Psychiatrie Nord CPNVD,Psychiatrie Ouest Hôpital de Prangins,Pôle Santé Pays-d'Enhaut,Rennaz Centre hospitalier de Rennaz,Samaritain Site administratif
153,Founex,59912.72856,57188.42166,55339.87911,40616.0211,54950.25543,73652.18098,5314.572006,39286.9081,39202.42366,54820.03476,57961.23567,12636.54377,39508.345,39991.68743,12877.96681,5378.117521,56445.79427,55187.02235,59721.0163,56540.38688,51358.50619,60065.03612,59108.235,17620.73899,44747.96537,31781.64783,6286.282857,18941.97243,44186.48466,29900.20944,39544.27803,53506.97987,23276.16131,25379.97475,53174.84513,52602.40963,52337.89354,58864.10967,59975.06123,56619.52079,55332.3649,60019.81365,79226.24769,39487.98891,52976.00792,60991.44791,8909.591847,74909.92603,56540.34593,53096.07898
151,Froideville,39131.51805,26443.95496,24023.09302,8987.708667,20921.40548,37014.80865,42953.48636,10564.54561,9984.197012,23426.97169,27266.05515,39545.33822,10650.86978,9095.685621,35732.15803,42917.84956,30816.46462,21651.43593,38783.88142,30710.69696,18241.65202,19255.25215,20671.71986,32248.85744,12684.73201,16365.80715,42342.60601,29743.97287,15400.62893,35208.03714,9506.179634,18876.91985,25507.58159,23350.3268,21545.70526,20140.30048,19478.85447,28175.73341,38282.79998,25527.13958,22087.2371,12013.89839,31649.34635,13591.69233,20695.4271,20343.03826,39510.96624,37838.64537,30710.67339,20445.98206
134,Genolier,59615.104,54264.13321,52108.32406,34142.32708,51036.89967,70187.96549,7154.882364,33085.62791,32701.29501,51518.98969,55115.0163,1053.548727,33406.00891,33355.32187,5894.599073,7058.550387,54683.41787,51413.35019,59370.83658,54738.4895,40801.59824,49936.77502,48700.40948,7959.065618,39743.28263,23950.68916,5955.349324,10681.41246,33896.50498,18378.43494,32936.13413,49305.67687,14719.55067,16862.00102,49643.75168,48809.70195,48421.01142,47705.85241,59462.52118,53561.3379,51641.52144,51986.60061,70383.46104,29803.20926,49268.73653,50797.91023,5372.740732,71371.34347,54738.44895,49315.17653
145,Giez,62034.84022,48504.7119,46349.75616,32013.94412,42991.90542,54310.98949,57196.2691,33402.7152,32460.26214,45843.42876,49196.75747,50993.22883,33652.25285,31700.41729,49687.95151,57128.82808,53589.7368,43732.90865,61688.02643,53452.13605,11159.99841,5022.760896,3678.311544,44886.11704,36715.91321,33449.33839,56230.37406,43835.15468,18369.39611,38259.45052,31974.59633,41218.99819,39728.52673,37860.52741,44254.52336,42891.80782,42253.16436,9336.961549,61086.65929,47643.48606,44174.87967,21251.59554,25142.67379,23635.06194,43386.13515,4100.457922,53622.39434,54698.07626,53452.11938,43078.76361
144,Gilly,53964.06581,47847.04236,45630.10302,27250.26369,44415.66146,63583.79855,10803.18657,26213.68473,25810.44985,45028.099,48712.15288,6408.567444,26541.43941,26457.82622,3482.209946,10734.17615,48586.40941,44818.60377,53703.07617,48628.96221,35255.36622,44020.34398,43011.1517,1550.630966,32986.80538,17072.36958,9839.013726,3797.464467,28092.82592,17112.87293,26040.15575,42637.50176,7867.820005,10029.91978,43111.81723,42225.61458,41813.25681,42976.57462,53736.01173,47115.67489,45062.91569,45216.95412,63847.09546,23548.47933,42700.19351,44931.53776,7255.700787,64749.65551,48628.92213,42730.59547
137,Gimel,55416.32294,47906.49339,45556.59569,25551.77207,43934.11065,62997.70217,16464.64106,24805.6134,24171.0963,44927.55362,48797.60337,10027.70145,25196.28124,24664.19004,9450.269936,16386.53561,49335.16681,44417.46264,55132.32427,49353.01849,29902.03391,38998.65701,37777.67428,4474.854025,32159.71932,14828.74008,15397.62318,5939.27827,22957.8687,12078.63044,24294.69383,42016.18249,6551.21099,8042.545063,42920.46117,41890.20354,41408.46971,37201.85655,55073.97254,47110.68149,44709.01188,41789.58998,59707.91336,19006.03264,42406.18794,39859.43893,13045.79914,64101.34659,49352.97975,42387.01682
138,Gingins,61821.53033,57166.96639,55080.23469,37764.14191,54171.67198,73270.43722,5787.036199,36645.81447,36320.59871,54505.87845,58001.1872,4980.74693,36947.4385,37005.13959,8835.057871,5702.727364,57282.02699,54515.96694,61591.58564,57348.06078,44826.4066,53990.68822,52736.38837,11903.29999,43080.93277,27765.72407,4905.872581,14390.8529,37948.39357,21527.12814,36578.10906,52502.01712,18575.69048,20736.71603,52679.86733,51906.27956,51545.95136,51581.77706,61730.57869,56495.39968,54724.94555,55915.72257,74407.92581,33856.30307,52346.48384,54848.50829,6336.130591,74474.13272,57348.01995,52411.04322
142,Givrins,60559.42066,55375.9213,53235.1246,35392.1219,52198.81571,71341.71239,6820.53377,34325.36427,33950.44834,52648.98092,56223.2181,2129.546478,34642.66286,34609.18295,6922.984552,6724.101912,55723.98639,52568.51535,60318.74054,55781.72128,41974.94065,51146.62007,49885.42038,9237.871288,40944.01712,25223.59201,5662.152442,11934.53028,35103.05683,19071.0922,34188.76733,50480.10076,15994.58055,18138.80462,50784.14655,49963.00883,49580.28859,48772.43085,60422.49522,54680.00811,52792.62217,53265.45555,71649.9619,31053.97356,50418.09469,52001.98128,5714.8517,72529.50477,55781.68065,50468.44569
140,Gland,55103.77779,50043.58825,47934.72729,30728.26329,46993.23374,66102.1504,6169.077041,29566.08188,29285.64104,47356.12107,50883.87416,4861.304243,29855.28001,29995.62558,1684.321563,6100.588431,50297.94083,47341.87696,54862.68618,50357.86721,39888.62278,48615.77147,47635.07413,6165.353646,35907.08974,21021.46185,5230.488092,7710.103366,32714.07807,20422.87028,29562.35677,45318.55058,12062.94657,14220.56149,45517.72007,44732.6777,44368.33795,47559.69821,54965.81878,49361.56202,47553.99273,49322.0742,68184.52497,28088.06127,45176.07429,49534.50143,2644.844953,67302.38297,50357.82652,45237.64137
141,Gollion,46670.09776,36005.12184,33494.62054,12075.06139,31014.4169,49011.52589,31870.02534,12375.11104,11274.89496,32846.36466,36901.61178,27196.47491,12824.66222,11168.50949,24330.44391,31817.20788,39085.33791,31651.81669,46339.29831,39037.00502,16237.59275,23376.50872,22998.39118,20119.82908,19655.89809,6954.561856,31066.78944,18217.03231,9095.285447,22080.66556,11050.07788,28913.7376,13869.85104,11778.6676,30776.1143,29480.54974,28871.79879,26105.65353,46032.43523,35105.73208,32034.05939,24352.76502,42418.00749,3299.418087,30053.61848,24386.83694,28285.98775,49963.50406,39036.97254,29915.59766
278,Goumoëns,47792.8911,35210.2629,32787.00896,15008.66967,29684.4195,45192.47176,42609.2826,16291.84232,15290.55682,32188.62155,36031.75839,37705.35281,16582.57639,14582.53425,35064.47159,42556.06062,39526.24964,30415.70923,47446.06867,39425.45664,9568.870515,13252.149,13637.90385,30763.90575,20817.04873,16870.23496,41798.60706,28955.15982,7512.7993,29738.97839,14817.1431,27643.12427,24610.37895,22515.0224,30293.36573,28888.7772,28227.58693,19774.84834,46965.90733,34293.40221,30852.09341,15401.59655,31920.54534,8803.304435,29447.18204,14331.92067,39023.36656,45932.51406,39425.43216,29202.47014
143,Grancy,49846.88356,39439.04592,36931.93435,15454.99535,34502.2987,52553.49942,30322.75041,15612.79149,14548.53702,36282.70481,40338.03773,24974.86502,16067.71266,14528.28522,22758.21219,30261.90756,42385.7843,35132.08647,49519.7989,42343.77372,16206.85381,24433.3403,23621.40124,18195.08828,23043.99661,8245.338748,29431.43365,16770.42598,8816.596531,18586.36635,14369.98394,32406.27121,12596.1184,10740.5133,34208.89658,32928.25521,32326.40537,25364.80102,49238.68131,38544.44048,35509.69889,27281.20995,44700.47591,3987.45237,33499.43809,25371.85027,26726.02129,53505.88557,42343.74048,33369.72122
136,Grandcour,62627.98521,49226.63516,48004.47902,44545.96738,44939.50438,46892.78194,77249.3892,46126.66231,45657.45683,47775.73105,49545.45237,72321.24767,46139.56484,44767.19645,69726.17308,77198.77242,54926.16955,45520.40492,62321.14901,54734.57413,34163.00453,24324.60233,26611.77291,65449.48484,45207.4999,50941.6858,76463.69846,63607.57286,39796.30479,61982.06379,45189.7967,44084.03825,59251.09851,57127.5787,47102.89607,46125.06301,45677.43122,33737.22255,61529.27511,48639.0805,45869.17545,24571.93312,6007.55199,43366.93722,46386.72167,23794.07866,73674.37116,46665.15644,54734.57593,46033.55871
139,Grandevent,65080.06817,51520.01493,49382.3087,35040.96299,46019.55087,56995.15765,59350.02447,36414.63291,35458.93518,48881.08902,52203.85397,52930.23307,36671.58008,34709.42479,51886.18116,59279.987,56634.75622,46759.31811,64733.53374,56495.64738,13354.91282,8075.248051,6608.646187,47021.7869,39805.75236,36133.61706,58357.13131,46119.13869,20720.45237,39527.95448,34975.72292,44262.31693,42086.96211,40275.44902,47307.65226,45948.67067,45311.86206,8756.839116,64126.87954,50663.30506,47200.568,24064.6073,26047.87323,26175.62464,46439.79469,7092.200618,55795.03239,57346.75942,56495.63108,46130.51734
133,Grandson,60746.53454,47152.89167,45034.01362,31360.63625,41666.19244,52641.3053,57618.42382,32788.14356,31881.06704,44539.55566,47829.61187,51591.17924,33017.39675,31096.85559,50082.42035,57553.18836,52302.2795,42404.38329,60400.48214,52160.88754,11788.09684,3902.029051,3835.883646,45340.04728,35765.07715,33385.14154,56675.61881,44164.72549,18744.41631,39301.57881,31390.38713,39930.26649,39998.27388,38080.51548,42991.29497,41640.08646,41007.35703,11134.64938,59786.11383,46300.62903,42844.73026,19660.40846,23428.41315,23777.83153,42124.71608,2823.850195,54033.07701,53010.3548,52160.87181,41811.98785
135,Grens,60424.1804,56134.18081,54093.31166,37331.4245,53294.71888,72337.27834,3791.258251,36154.29978,35889.44613,53529.32603,56957.20356,5947.182719,36436.93252,36604.22179,8294.501586,3712.064372,56077.04719,53616.20582,60200.72242,56148.75253,45530.56584,54546.91864,53394.03307,12096.73869,42376.23664,27597.85243,3046.145346,14224.1794,38533.2973,23072.3594,36170.02945,51671.56461,18529.33899,20698.07566,51738.0249,51006.26915,50666.09481,52583.78085,60360.5406,55482.75506,53811.77985,55869.22283,74590.05944,34220.59956,51432.97363,55429.19272,5079.256103,73553.93491,56148.7116,51509.76228
150,Gryon,8762.921047,20397.06842,22720.57728,43021.8283,25972.54546,21908.69927,65734.6267,42692.2423,43777.92586,23296.5703,19653.15477,68341.89196,42239.01366,43901.18748,62411.36136,65773.19257,16052.15878,25227.23191,9044.576513,16126.73696,64935.05434,63796.80598,66049.10073,62702.72705,35553.58244,51640.01591,66034.32186,59471.30654,61303.33437,74548.22282,44000.33124,27912.18911,57648.56006,56534.53042,25158.68189,26563.58828,27224.91981,74614.63657,9150.679122,21291.46061,24782.79286,48128.54793,60823.20605,57354.13535,26007.22888,64721.32362,64084.18167,22783.69917,16126.76556,26259.05342
296,Hautemorges,49536.65252,40028.04015,37553.90551,16243.12241,35406.94791,53978.81381,26160.9023,15987.29965,15069.80614,36905.21504,40932.55922,21019.07722,16434.61635,15295.08195,18593.95572,26100.96726,42465.65742,35986.38951,49220.76408,42443.69247,20297.81367,28604.51726,27786.51892,14096.55813,23636.76366,6566.798967,25281.14642,12595.34034,12932.29697,16960.26844,15026.89837,33357.57067,8444.470064,6678.90802,34832.59225,33631.73748,33068.70552,29150.22974,49008.8385,39161.20795,36334.71357,30629.46285,48566.11316,8041.651437,34188.83277,29545.95336,22563.46314,54994.94248,42443.65702,34100.04341
124,Henniez,48449.7021,34790.665,33375.8903,30417.45452,30207.93894,35225.46417,64746.81681,31971.4723,31645.42575,33099.521,35193.08111,60699.99747,31926.74731,30765.75713,57385.97245,64706.19138,40475.77226,30823.21254,48129.5244,40291.34988,26708.76923,18359.17762,21382.40901,53532.29941,30352.23223,38099.62295,64074.75468,51302.81427,30147.87197,52950.98226,31206.26867,29227.04016,46971.27168,44803.85283,32293.63956,31261.02598,30789.89822,30878.91497,47369.55823,34138.09846,31192.9096,10106.27322,9912.526309,32204.64279,31550.02145,18547.84207,61246.46279,35308.9547,40291.34817,31196.57867
117,Hermenches,40093.76318,26505.46997,24374.55791,15576.48324,21006.71709,33876.54379,50195.40243,17143.1335,16779.5549,23883.07861,27196.82284,46675.08003,17123.57726,15897.50729,42959.74586,50159.59245,31651.94522,21745.35284,39748.16262,31508.41135,19785.90909,16981.32476,19274.1014,39398.89772,16709.9139,23591.46851,49580.84752,36951.72914,19581.02616,41222.48836,16336.55341,19285.36692,32689.45264,30525.67119,22371.02067,21039.39995,20418.41999,28296.59832,39128.61959,25647.24277,22186.06343,4797.208772,24667.99243,19513.43307,21508.2909,17925.14997,46749.01088,34501.33013,31508.39613,21188.79467
73,Jongny,21369.44267,8222.35546,5817.90743,16447.05235,2801.986389,21625.32111,48876.09001,16781.38842,17625.87613,5247.199445,9053.957228,48404.77647,16352.71214,17396.25354,43119.72669,48876.20214,12925.68644,3485.394706,21022.39295,12791.43603,36418.804,35646.22335,37721.10449,41468.97707,9223.869206,26857.92896,48691.45474,38295.35322,33221.60369,49642.04734,17655.1518,690.1296808,35080.28352,33344.48161,3612.351166,2345.797278,1826.2566,46091.8213,20431.57618,7304.843346,3903.727339,21110.42313,38267.5032,29959.69551,2757.777131,36626.84306,46088.32204,22750.89521,12791.41838,2429.211079
291,Jorat-Mézières,35282.64312,21792.03213,19597.23008,12965.5739,16249.33652,30444.49015,48622.10615,14410.87983,14343.35498,19087.2135,22514.19562,45845.21302,14276.46384,13530.16254,41650.2768,48594.86191,26837.3792,16992.67619,34936.17379,26698.12666,23500.117,21734.03439,23888.2983,38528.86856,12354.59831,22496.53382,48107.9049,35827.04128,21987.28352,42252.84352,13979.35578,14464.80209,31733.96989,29619.15914,17523.75061,16179.98522,15553.49275,32603.43027,34330.66185,20917.40807,17436.05283,8371.306712,28033.66428,20636.65157,16658.15185,22707.29462,45292.42621,31191.69624,26698.11034,16343.5625
279,Jorat-Menthue,41041.31108,27663.04542,25423.03386,14124.84607,22100.75989,35946.38703,48068.69085,15708.39477,15211.57471,24893.65833,28399.89904,44359.40322,15747.64972,14321.27221,40770.52499,48030.34981,32601.61588,22845.96124,40693.80027,32469.33848,17740.0771,16029.83064,18043.40042,37105.36476,16377.45755,21422.18688,47425.34174,34727.49535,17108.36076,38682.29588,14743.73127,20252.66126,30435.06667,28267.05331,23246.85905,21874.42661,21231.58625,26686.32021,40109.97277,26779.57146,23290.36177,6926.45619,26356.64852,16980.68974,22377.47755,17044.44328,44593.88347,36618.14125,32469.3205,22076.43255
75,Jouxtens-Mézery,39162.54797,28332.63308,25822.99981,4440.089011,23388.0892,41658.52982,34366.47238,5047.769745,3912.432708,25174.39254,29229.90809,31285.60451,5459.989411,3583.198999,27216.1194,34332.60366,31462.27307,24013.72634,38827.92483,31408.97371,20492.40293,24979.99947,25528.37712,23969.05953,11989.90692,7939.168866,33779.11365,21307.0877,14685.91317,29221.70652,3566.337792,21296.47432,17175.6682,15058.68485,23103.01326,21812.94559,21208.19819,30880.03279,38492.83631,27434.68394,24389.93812,20632.55212,40168.02317,9943.408808,22385.12878,26077.91778,30949.68514,42654.648,31408.94185,22251.75517
74,Juriens,58133.55419,46383.04937,43893.0059,23535.14454,41004.94354,57351.00362,39071.15246,24250.46425,23113.50891,43264.91229,47245.17144,32441.76724,24668.47291,22758.77596,31724.94967,38997.06613,50166.71116,41709.60406,57793.46097,50091.59314,7913.523532,17736.65943,15823.51022,26766.10514,30725.91831,19063.89765,38038.8133,26235.48096,5033.095251,19941.8656,22774.89144,38906.857,22545.9513,21043.03567,41264.21357,39885.64356,39236.2608,14809.78338,57405.78429,45463.06406,42130.43282,27163.0129,40678.72111,9483.204369,40459.9107,18368.92786,35562.41389,58126.09311,50091.56439,40258.23407
82,La Chaux (Cossonay),51062.04735,40143.60986,37630.55808,16373.11585,35031.21849,52628.95457,32910.43612,16780.59801,15665.75965,36985.33277,41033.92098,27296.38064,17225.56316,15494.22688,25359.07904,32847.22512,43395.92783,35690.04432,50729.43297,43341.81556,13444.06686,21856.58417,20933.85206,20695.83731,23905.45898,10655.2356,31992.71356,19430.43156,6064.44909,19314.32788,15410.99989,32920.78207,15313.86363,13497.61066,34925.74025,33603.25962,32981.00452,22627.67451,50408.20637,39236.25407,36084.45568,25879.18414,42647.10807,2464.615113,34179.01413,22769.57417,29318.39133,53532.40645,43341.78383,34023.49554
86,La Praz,57471.24932,46169.55116,43662.17686,22740.43392,40909.0819,57854.94939,36020.32384,23272.90654,22144.8028,43023.84639,47047.79364,29365.44817,23709.94391,21899.60888,28700.8787,35945.58757,49674.59431,41593.66789,57135.52203,49611.30195,10804.32838,20539.18704,18769.63686,23727.54028,30159.32301,17017.01394,34981.8369,23284.57482,5952.3034,17281.82358,21856.34543,38798.26828,19703.00781,18302.05633,40987.94713,39634.09543,38996.45022,17752.45462,56788.3604,45253.95466,42002.83304,28733.10482,43189.33521,8374.389623,40210.77168,21226.43477,32521.43174,58684.64896,49611.27147,40031.79287
89,La Rippe,63365.44647,59379.63851,57364.52351,40735.19344,56616.12185,75629.41507,6140.516792,39557.82827,39293.14267,56806.04972,60195.83462,8584.925579,39839.78467,40006.96399,11695.69784,6099.072623,59205.33105,56928.22912,63149.45491,59281.49844,48429.9254,57570.16944,56334.75485,15312.54853,45753.23389,30966.46254,5917.992361,17579.63714,41531.67129,24847.67925,39573.04318,55010.67702,21857.01064,24025.83444,55032.22623,54319.12528,53987.25106,55173.34083,63332.05196,58739.73678,57118.02658,59213.15102,77847.55471,37371.18944,54739.94728,58433.46588,8383.732514,76851.79596,59281.45746,54821.90036
88,La Sarraz,52224.31064,40381.65922,37893.31775,17781.31258,35000.89256,51497.3086,38343.25616,18622.59965,17491.63951,37266.24526,41242.75159,32605.53156,19021.16968,17056.93663,30794.5126,38279.61629,44208.96356,35705.44509,51882.83604,44130.86399,8204.517472,16448.91199,15504.94603,26108.92652,24817.41585,15057.43035,37419.72759,24862.56582,1101.694138,23013.32313,17117.30367,32902.69895,20716.99685,18847.48879,35269.87371,33888.99991,33238.63598,18013.79232,51481.0723,39461.53605,36126.32299,22312.18224,37813.82757,4847.446454,34462.82172,17346.51239,34752.36896,52299.25355,44130.83569,34259.0613
87,La Tour-de-Peilz,17996.7737,5151.096142,2640.580686,18890.95396,1921.276689,20241.45097,49656.4775,19010.64582,19950.57405,2004.770358,6038.57552,49716.04819,18564.12979,19832.70066,44256.3344,49663.02931,9553.600326,1735.257561,17649.68568,9420.670087,39684.37245,39018.88927,41089.79764,42953.08572,11363.1763,28941.78863,49551.28581,39730.08286,36279.99462,51933.24978,20043.19527,2850.580172,36760.47565,35137.74595,500.5321171,1392.171188,2026.297282,49418.78907,17061.42867,4240.929885,1770.348846,24361.75015,41002.56991,32783.98611,817.5885006,39998.81265,47029.92264,21453.79395,9420.652044,1010.581919
85,L'Abbaye,63164.66023,53149.07504,50645.71249,29153.00454,48240.38963,66173.05116,30200.8674,29195.15976,28172.26228,49995.99798,54049.78265,22517.4119,29650.86778,28216.63279,23767.18663,30113.00319,55929.48777,48869.08115,62845.33386,55896.95592,20589.55169,30429.88638,28358.09969,18888.40195,36729.7263,20259.04954,29041.37096,19872.71461,16015.18709,7290.849156,28031.2924,46144.36463,17911.01814,17604.15272,47920.37863,46650.93097,46053.40834,24951.84962,62611.69236,52258.67575,49245.4569,38669.04773,53366.11776,16061.31641,47220.6816,31017.86563,27058.39478,67095.7182,55896.9216,47096.15385
